# for file format info please take a look at /input/others/txt_file_description.txt

general:
# duration   delta_t     write_freq   cutoff_radius   output_baseName
25            0.0005       500           3                output

particles:
# origin             velocity         mass    type     old_force
246.435 15.8037 0     1.17792 -0.489374 0     1     0     285.566 -91.825 0     
242.722 14.3823 0     -5.83871 3.17343 0     1     0     -212.572 176.135 0     
246.067 11.7538 0     -2.22459 3.83711 0     1     0     -1283.21 530.405 0     
244.67 14.6509 0     2.66866 -5.18468 0     1     0     38.8734 -746.671 0     
251.081 17.3689 0     4.21015 -1.45975 0     1     0     -161.931 -80.6787 0     
241.868 21.235 0     -1.71907 -0.0487625 0     1     0     -607.405 -1076.93 0     
248.129 20.6615 0     8.58504 5.36124 0     1     0     747.322 -857.138 0     
239.354 18.4929 0     -7.84461 6.50734 0     1     0     -46.4052 -166.082 0     
249.875 14.0675 0     7.0577 3.1842 0     1     0     233.687 234.891 0     
249.795 21.6103 0     3.17328 -8.19664 0     1     0     344.619 -33.9194 0     
243.193 17.138 0     -5.44557 3.6043 0     1     0     -126.168 -108.921 0     
250.82 18.3788 0     -3.18571 -6.31134 0     1     0     52.9702 -12.529 0     
254.318 18.9518 0     1.58429 5.00861 0     1     0     236.964 314.376 0     
245.172 17.0691 0     -4.81187 -11.2424 0     1     0     -258.06 1206.68 0     
249.642 23.178 0     -5.0189 -4.14248 0     1     0     -504.645 -431.783 0     
244.71 24.9301 0     6.66616 3.59238 0     1     0     -803.382 1812.76 0     
243.355 18.1498 0     5.45965 -4.2471 0     1     0     969.746 -937.845 0     
244.433 23.1261 0     -5.73233 2.44659 0     1     0     289.411 -313.597 0     
244.998 33.7388 0     4.79702 -2.33236 0     1     0     228.285 -263.752 0     
242.383 32.1029 0     -0.149037 -10.243 0     1     0     177.053 -352.021 0     
241.678 23.157 0     10.1689 -0.559246 0     1     0     -594.833 108.078 0     
251.612 23.7571 0     6.40036 5.12146 0     1     0     -843.389 420.063 0     
246.676 34.5216 0     -1.35462 2.09339 0     1     0     -220.717 -10.5854 0     
241.969 37.4804 0     9.56632 11.8031 0     1     0     -3.16536 7.73699 0     
240.27 59.6062 0     13.1324 7.27894 0     1     0     0 -12.44 0     
240.609 53.1397 0     -20.9645 1.04546 0     1     0     -3.13428 -11.9752 0     
241.473 41.4271 0     -8.71467 3.2354 0     1     0     1582.78 706.973 0     
237.113 42.624 0     6.71131 23.0566 0     1     0     -9.28147 -36.0301 0     
250.149 45.3481 0     -3.223 -7.33784 0     1     0     10.8576 -12.9987 0     
233.291 42.5679 0     -4.82069 -1.28533 0     1     0     294.669 -128.319 0     
265.292 51.1785 0     0.191152 0.593531 0     1     0     -158.345 70.8338 0     
227.573 45.9765 0     11.8592 -6.3812 0     1     0     -48.1365 -25.5039 0     
248.565 26.7484 0     -16.427 3.654 0     1     0     928.887 186.608 0     
222.513 77.0965 0     -2.72589 23.5484 0     1     0     1031.58 173.958 0     
216.867 52.9829 0     18.6318 0.591322 0     1     0     72.9396 -8.53689 0     
244.722 3.25928e-05 0     12.1734 -0.0654358 0     1     0     -287.852 -133.291 0     
245.666 4.23544e-05 0     15.1171 0.000497203 0     1     0     170.916 -219.201 0     
244.182 0.969995 0     -0.847393 0.055752 0     1     0     291.457 10.046 0     
243.532 1.79586 0     -4.78275 -4.7543 0     1     0     552.445 438.822 0     
244.782 3.97517 0     0.406845 -0.337505 0     1     0     -274.391 -554.615 0     
243.552 5.59167 0     5.19624 0.924758 0     1     0     33.319 -75.4333 0     
246.887 6.51162 0     4.91767 1.13776 0     1     0     -986.827 313.591 0     
244.586 5.60532 0     8.55957 -4.48194 0     1     0     -61.3865 202.146 0     
245.387 7.54903 0     -3.76791 -2.48223 0     1     0     380.945 -705.169 0     
242.217 7.36905 0     0.077973 -6.6016 0     1     0     534.395 -32.8221 0     
246.634 7.52475 0     -6.07784 -3.26782 0     1     0     -34.9219 112.14 0     
245.07 9.31075 0     2.50447 -4.71781 0     1     0     -31.8269 18.3136 0     
249.007 10.8007 0     8.74508 -14.2809 0     1     0     -5.08754 49.1084 0     
242.214 12.7606 0     2.58621 -0.0373905 0     1     0     -311.527 42.1404 0     
241.555 15.8202 0     -1.50205 -5.66079 0     1     0     723.887 -349.962 0     
246.77 12.5868 0     -2.13217 -13.0984 0     1     0     -180.924 29.1642 0     
247.617 13.3249 0     4.5143 -2.13661 0     1     0     -350.201 -379.299 0     
246.933 11.4868 0     -5.82091 2.74928 0     1     0     1212.93 -207.042 0     
247.015 9.4924 0     1.17587 -10.4171 0     1     0     1060.18 -177.121 0     
252.441 15.9696 0     -3.30356 2.69788 0     1     0     -797.681 560.495 0     
240.489 18.8728 0     -6.91653 11.8953 0     1     0     361.623 -48.6456 0     
248.471 12.8942 0     3.88603 2.47367 0     1     0     -332.525 -69.3673 0     
247.072 10.4809 0     8.63492 2.01391 0     1     0     167.668 108.121 0     
244.187 16.9262 0     0.293632 -4.01568 0     1     0     1.92192 -26.2453 0     
252.238 22.1355 0     3.7955 -7.18141 0     1     0     -217.253 3336.22 0     
251.355 14.4959 0     7.83306 -0.0532307 0     1     0     -181.245 1056.2 0     
245.004 24.0971 0     5.25933 -11.022 0     1     0     562.242 -1916.13 0     
244.261 19.0445 0     -2.00102 2.81803 0     1     0     -335.715 -1.76356 0     
251.491 22.6726 0     11.2487 19.5809 0     1     0     -401.995 840.203 0     
251.676 28.1579 0     4.19399 8.77606 0     1     0     -173.769 -140.32 0     
240.474 22.4606 0     19.8791 0.177218 0     1     0     205.031 -122.75 0     
248.798 19.2488 0     5.04826 -10.81 0     1     0     -29.2158 691.398 0     
245.956 25.1226 0     -3.93184 1.35352 0     1     0     -199.878 -292.135 0     
246.771 24.4372 0     5.09931 4.20035 0     1     0     -50.1991 -450.612 0     
250.504 20.5215 0     5.94861 -1.37447 0     1     0     -154.799 499.533 0     
240.166 39.0781 0     8.02589 0.334228 0     1     0     -231.024 426.263 0     
246.473 25.9867 0     -3.30709 2.76988 0     1     0     -781.956 909.543 0     
247.653 26.9671 0     7.99634 0.724115 0     1     0     -699.616 178.197 0     
249.784 26.3677 0     10.5425 2.63849 0     1     0     -166.659 -34.2045 0     
237.518 51.3882 0     -8.55353 9.82553 0     1     0     65.7278 91.1217 0     
228.922 49.6076 0     -8.25626 -11.6052 0     1     0     -0.750956 -13.6466 0     
249.611 40.9661 0     5.7808 -6.57444 0     1     0     -920.259 162.779 0     
248.083 46.2838 0     2.10495 -1.67357 0     1     0     776.09 775.864 0     
245.996 36.541 0     -1.7655 -0.643589 0     1     0     -132.316 133.965 0     
251.299 42.4254 0     -0.620195 -1.89587 0     1     0     -1.87195 32.9955 0     
233.467 38.5391 0     7.88139 0.679277 0     1     0     69.5256 6.58556 0     
231.32 46.7064 0     15.6076 -15.6703 0     1     0     -280.647 -8.71509 0     
255.565 73.4827 0     -0.264364 12.9963 0     1     0     0 -12.44 0     
182.353 65.8522 0     11.5401 -24.8592 0     1     0     1.68472 -13.5002 0     
235.078 42.9507 0     13.1628 3.17768 0     1     0     77.534 158.001 0     
246.617 8.64424e-05 0     -6.42221 0.00060403 0     1     0     495.158 -441.524 0     
246.23 0.910908 0     -1.80952 2.14052 0     1     0     -152.377 51.9814 0     
245.234 1.00111 0     -9.42021 8.00468 0     1     0     -217.312 138.326 0     
244.622 1.98802 0     -11.7225 -6.27948 0     1     0     83.667 -293.688 0     
245.724 3.93842 0     0.49421 -2.28997 0     1     0     547.26 -117.938 0     
245.06 6.54499 0     8.64335 2.56021 0     1     0     -1721.79 -227.548 0     
246.726 3.73476 0     -6.66134 -0.373469 0     1     0     56.1418 254.079 0     
244.426 7.41627 0     -0.673306 -5.07256 0     1     0     334.826 535.47 0     
247.801 7.39693 0     10.2753 4.71145 0     1     0     -1059.75 -673.493 0     
249.363 8.36315 0     4.66127 -1.99283 0     1     0     -567.971 -780.773 0     
245.142 10.2855 0     12.6225 3.27558 0     1     0     8.1291 -280.534 0     
248.975 17.3973 0     -9.1258 -6.0777 0     1     0     1120.93 -979.062 0     
246.486 8.61276 0     12.9624 1.29207 0     1     0     -229.31 -99.446 0     
242.944 13.3747 0     -0.449686 -7.0019 0     1     0     38.7485 -106.382 0     
250.014 17.623 0     1.81456 3.87976 0     1     0     11.6883 -13.9056 0     
244.841 12.2933 0     1.01592 3.16923 0     1     0     642.49 170.504 0     
254.12 16.9451 0     1.29009 -6.82041 0     1     0     707.512 1262.42 0     
250.594 15.216 0     9.11209 -4.19428 0     1     0     -93.0208 -377.939 0     
247.68 12.2648 0     0.182128 -3.23966 0     1     0     362.398 -412.37 0     
254.275 13.7188 0     -9.72432 7.52917 0     1     0     -896.427 -149.123 0     
249.857 18.9136 0     -0.765361 2.02006 0     1     0     -696.186 -624.062 0     
243.637 14.9318 0     -6.30983 -7.06693 0     1     0     -37.0979 183.842 0     
254.793 21.0144 0     -4.09877 -1.83985 0     1     0     709.135 897.386 0     
248.399 15.0261 0     -12.6314 9.08697 0     1     0     -32.7672 123.859 0     
252.806 19.0806 0     1.49512 -2.58445 0     1     0     -1213.65 -1335.82 0     
258.856 29.3064 0     -0.331978 12.2004 0     1     0     72.2767 186.163 0     
251.457 21.5908 0     -0.718338 -1.01935 0     1     0     -625.473 -602.619 0     
250.633 19.4333 0     -13.3224 3.7359 0     1     0     488.431 515.534 0     
254.307 22.1821 0     11.6682 -4.4085 0     1     0     -917.759 -1130.81 0     
252.484 21.3354 0     7.59193 -2.21193 0     1     0     1263.43 -3798.2 0     
246.123 20.8877 0     7.71712 9.27794 0     1     0     36.7381 33.3887 0     
248.575 23.2434 0     -6.62252 -1.61265 0     1     0     746.914 437.825 0     
245.044 20.8504 0     8.54684 5.93458 0     1     0     334.632 498.531 0     
242.84 18.8971 0     5.26503 5.44029 0     1     0     -1285.37 464.608 0     
242.624 25.3188 0     7.85172 11.8708 0     1     0     -217.651 730.486 0     
250.561 27.0753 0     11.0082 4.62386 0     1     0     231.877 284.794 0     
241.076 38.6876 0     6.19458 6.74406 0     1     0     353.453 -176.143 0     
246.809 19.8596 0     1.89861 -9.48105 0     1     0     -600.341 107.348 0     
239.969 29.7583 0     1.32026 -11.3462 0     1     0     -377.98 159.278 0     
249.65 54.4798 0     8.98992 12.3906 0     1     0     -0.390545 -11.8232 0     
241.444 31.2455 0     -3.78551 -8.79951 0     1     0     9.80034 83.4161 0     
244.811 51.3615 0     -5.55663 4.28692 0     1     0     156.011 -48.5939 0     
233.3 44.458 0     6.92087 -0.496506 0     1     0     477.623 -111.563 0     
249.138 53.1546 0     -10.5311 -15.4119 0     1     0     0.101234 -11.6994 0     
243.812 43.3518 0     1.35421 -0.759748 0     1     0     60.5923 23.08 0     
240.024 46.7299 0     7.12253 4.17138 0     1     0     37.0824 48.7968 0     
296.327 58.4412 0     -3.55459 -4.50393 0     1     0     31.5862 -192.503 0     
243.41 64.219 0     14.243 18.7379 0     1     0     0.0368879 -12.4363 0     
276.937 65.2269 0     -5.88682 13.2549 0     1     0     -1.09391 -10.4356 0     
218.71 80.0877 0     17.0663 2.98795 0     1     0     0 -12.44 0     
247.65 0.000110539 0     7.04844 -0.522105 0     1     0     -224.52 -1009.46 0     
247.248 0.924721 0     2.07588 -13.1087 0     1     0     -675.297 -410.327 0     
246.596 1.83294 0     -2.10944 6.4722 0     1     0     158.496 51.5944 0     
247.156 2.77194 0     2.8321 -3.94804 0     1     0     166.636 -436.517 0     
245.7 2.11383 0     0.255849 0.207779 0     1     0     -1076.16 -1072.71 0     
245.215 2.97377 0     2.00035 4.72403 0     1     0     -83.784 305.844 0     
246.198 2.88485 0     -2.63929 -1.01736 0     1     0     244.106 707.98 0     
245.269 4.90619 0     0.201271 -5.50928 0     1     0     -674.251 -1365.4 0     
245.823 5.60737 0     -1.0442 -7.29894 0     1     0     889.269 1031.11 0     
249.182 7.39387 0     -2.00735 1.99805 0     1     0     -120.519 -468.555 0     
248.363 8.07722 0     -3.54583 -5.66515 0     1     0     953.873 1178.82 0     
249.196 9.79333 0     -1.86621 7.13589 0     1     0     -840.315 586.306 0     
243.187 8.98361 0     5.931 1.25768 0     1     0     -20.8714 -256.048 0     
245.062 11.2308 0     -6.7569 4.19108 0     1     0     -76.0385 614.675 0     
245.786 12.7648 0     3.11881 -3.28187 0     1     0     -177.509 213.265 0     
245.582 15.2386 0     -0.226554 -3.58919 0     1     0     133.855 -239.296 0     
252.938 17.5183 0     -8.67221 1.46807 0     1     0     -114.653 120.601 0     
256.202 20.062 0     0.508776 -9.04287 0     1     0     18.8707 2055.66 0     
250.47 16.1958 0     1.88904 3.62502 0     1     0     -1020.65 662.533 0     
256.195 22.5717 0     -6.53873 5.79894 0     1     0     36.6831 -3.16536 0     
256.389 25.4442 0     -3.26044 13.0216 0     1     0     1190.08 566.955 0     
248.782 18.297 0     -0.325898 -14.3301 0     1     0     -237.25 287.38 0     
246.357 16.8405 0     5.40673 -2.4526 0     1     0     -166.526 -157.027 0     
248.377 16.0676 0     -1.45079 1.3185 0     1     0     -125.905 177.316 0     
254.531 25.2656 0     2.32277 -1.85356 0     1     0     -322.371 -184.465 0     
254.66 12.797 0     1.28652 -2.75986 0     1     0     -129.327 -202.201 0     
251.949 25.6002 0     -3.63624 8.67041 0     1     0     -262.337 621.075 0     
252.656 20.0604 0     -5.12817 -0.855825 0     1     0     -518.788 629.374 0     
257.831 25.6599 0     2.14182 2.17052 0     1     0     3.22291 16.1859 0     
258.692 28.2855 0     6.43133 8.23348 0     1     0     -151.91 -39.9891 0     
246.453 26.9955 0     -6.66949 -4.16661 0     1     0     544.348 -327.175 0     
241.674 22.1452 0     -3.43675 -5.13996 0     1     0     -236.233 588.475 0     
249.432 28.6875 0     2.81142 5.87492 0     1     0     122.877 152.881 0     
239.155 20.2118 0     -3.30429 -12.1803 0     1     0     -381.474 911.668 0     
250.613 22.2258 0     4.13173 -5.63854 0     1     0     -352.568 -486.932 0     
245.046 21.9786 0     3.28932 -5.01565 0     1     0     -101.286 -33.4178 0     
238.033 39.2231 0     -8.85652 -4.89601 0     1     0     57.7263 -81.2829 0     
239.831 38.1403 0     10.0533 0.63309 0     1     0     91.0962 -373.455 0     
228.652 38.3743 0     13.5932 -10.601 0     1     0     148.19 20.0848 0     
277.967 49.9685 0     -2.64375 -3.47331 0     1     0     1.06772 -13.2003 0     
248.384 31.7736 0     -2.82703 -4.51889 0     1     0     -188.622 -627.736 0     
251.383 41.2754 0     7.31035 -16.8867 0     1     0     525 208.627 0     
247.844 41.7897 0     -1.15433 7.75154 0     1     0     70.9846 33.8858 0     
235.023 41.0103 0     5.40386 5.80688 0     1     0     414.424 102.679 0     
238.798 41.2027 0     6.88156 20.7706 0     1     0     173.874 -88.8686 0     
240.611 44.6703 0     15.7327 2.98522 0     1     0     158.325 -578.353 0     
243.636 56.7531 0     -20.1529 -20.9431 0     1     0     -0.601144 -13.7008 0     
228.261 63.9304 0     17.178 0.587008 0     1     0     -0.605688 -10.3025 0     
198.246 39.6503 0     1.28309 4.24286 0     1     0     290.044 226.961 0     
205.437 58.3389 0     -5.12568 -3.17396 0     1     0     -15.1784 23.641 0     
248.763 8.93796e-05 0     6.85107 -0.428411 0     1     0     -364.392 -862.461 0     
248.188 0.764954 0     -1.53367 3.34532 0     1     0     550.115 855.571 0     
247.55 1.82946 0     2.52809 13.1636 0     1     0     760.784 518.965 0     
248.233 2.68148 0     -2.13776 2.84723 0     1     0     -266.915 -1075.31 0     
247.716 3.55621 0     3.49787 -0.912609 0     1     0     -1165.02 686.537 0     
246.429 4.72897 0     14.008 -0.949425 0     1     0     -233.998 -227.681 0     
247.506 4.6813 0     4.87752 -1.68758 0     1     0     54.6799 -519.635 0     
248.135 5.45954 0     7.75229 -14.0952 0     1     0     -79.1387 -151.663 0     
249.178 5.33372 0     -1.30983 11.5509 0     1     0     35.9582 93.5512 0     
246.973 5.53403 0     -8.48881 3.76491 0     1     0     126.891 241.666 0     
248.339 9.17 0     7.43795 -1.70152 0     1     0     16.2409 -54.0447 0     
242.713 15.6761 0     0.652152 -2.9365 0     1     0     -342.858 -316.752 0     
250.899 11.5396 0     3.47485 -3.53616 0     1     0     305.301 -181.269 0     
246.653 13.6272 0     -4.57325 -12.1242 0     1     0     -251.845 -72.006 0     
252.761 8.28898 0     6.17609 -0.43194 0     1     0     -1181.7 894.014 0     
253.512 14.4677 0     9.97322 1.17282 0     1     0     -110.496 -136.116 0     
253.227 15.4739 0     2.35415 2.17053 0     1     0     982.024 -339.725 0     
250.933 9.45671 0     0.885897 0.46412 0     1     0     68.4966 2.00562 0     
249.702 19.9513 0     -5.01916 -10.4293 0     1     0     -501.592 -43.1825 0     
250.442 13.1856 0     -0.687012 -4.1831 0     1     0     -388.502 389.613 0     
254.574 20.1131 0     7.47377 -1.46283 0     1     0     -483.579 -624.372 0     
256.719 29.4057 0     12.4049 4.94821 0     1     0     1200.81 -1037.77 0     
256.948 23.5306 0     14.544 9.18082 0     1     0     -348.743 427.199 0     
256.015 21.4009 0     0.813752 -1.63728 0     1     0     -22.9815 -36.4491 0     
255.057 22.6829 0     2.62419 -16.3775 0     1     0     1128.49 692.708 0     
253.472 24.071 0     8.68041 4.74488 0     1     0     -18.8244 6.11506 0     
255.715 18.3636 0     8.36979 -0.667844 0     1     0     -674.577 12.5476 0     
253.284 25.1563 0     4.89004 -8.63752 0     1     0     84.203 89.6779 0     
250.941 26.13 0     1.85262 -3.28649 0     1     0     78.2946 -267.824 0     
250.595 23.2083 0     -1.67446 7.49807 0     1     0     488.897 591.538 0     
251.609 19.1614 0     -2.64994 0.490166 0     1     0     319.083 -41.4752 0     
262.075 26.8624 0     -1.86073 2.96569 0     1     0     251.34 -292.573 0     
