# for file format info please take a look at /input/others/txt_file_description.txt

general:
# duration   delta_t     write_freq   cutoff_radius   output_baseName
25            0.0005       500           3                output

particles:
# origin             velocity         mass    type     old_force
106.489 34.6389 0     -11.8794 -3.26129 0     1     0     73.7888 -18.7384 0     
100.764 33.6919 0     12.8131 5.58541 0     1     0     -74.8586 233.465 0     
89.9311 44.4296 0     8.08912 -4.41087 0     1     0     -5.96297 -119.559 0     
98.7563 40.8901 0     -13.5298 1.33952 0     1     0     72.6432 -66.8848 0     
96.0974 43.4975 0     15.4219 7.0222 0     1     0     39.934 -48.398 0     
101.675 46.6228 0     -19.2885 12.9417 0     1     0     224.835 66.1861 0     
102.506 44.4713 0     4.41328 16.263 0     1     0     103.127 62.3902 0     
102.575 38.2459 0     -13.9358 -16.1329 0     1     0     -1.33448 -13.6925 0     
94.7452 41.5308 0     8.71052 -9.31454 0     1     0     7.58699 -12.2646 0     
118.076 43.949 0     -5.24872 -4.92893 0     1     0     693.553 -882.034 0     
91.0626 48.5003 0     18.3198 -16.1897 0     1     0     1.9031 -14.7124 0     
99.6113 49.5782 0     -12.7652 -10.203 0     1     0     -2771.19 1095.42 0     
87.2336 47.4854 0     -10.8825 0.761905 0     1     0     -0.887927 -12.5798 0     
95.1276 39.1987 0     4.15675 3.59224 0     1     0     421.816 592.443 0     
148.564 52.1001 0     10.8235 6.36448 0     1     0     2.62264 -18.9408 0     
102.887 0.988621 0     -2.7102 -0.970623 0     1     0     -42.1236 220.842 0     
101.247 1.90626 0     7.23445 -3.80922 0     1     0     1533.55 -2510.12 0     
101.724 2.75521 0     -3.02034 -12.9568 0     1     0     273.966 -101.865 0     
101.752 5.37532 0     1.3232 8.57175 0     1     0     -312.129 -598.412 0     
102.718 4.5686 0     -7.80908 -1.50888 0     1     0     -22.9097 121.923 0     
100.789 5.16527 0     -11.8043 -5.57641 0     1     0     -236.499 -39.2186 0     
98.7612 4.60777 0     -8.81798 -3.78333 0     1     0     479.316 -785.497 0     
101.13 6.11744 0     4.68758 -2.11917 0     1     0     -376.029 124.044 0     
99.1112 6.96419 0     -6.94956 -6.72726 0     1     0     -101.854 -76.1426 0     
101.033 7.1033 0     6.53212 -11.263 0     1     0     1020.11 -339.004 0     
98.7745 7.92901 0     3.31644 -1.76 0     1     0     -322.189 28.2852 0     
101.131 9.98795 0     11.9234 -3.5262 0     1     0     181.444 169.762 0     
99.3176 10.1145 0     -2.77256 -13.2596 0     1     0     -74.4252 36.4311 0     
96.8868 11.7101 0     -1.04793 0.931033 0     1     0     306.094 -286.564 0     
104.658 15.1215 0     -0.385169 -5.05192 0     1     0     -976.472 -597.747 0     
103.823 14.6617 0     1.59553 0.493316 0     1     0     -222.6 -470.553 0     
105.585 14.903 0     -0.337133 -4.48909 0     1     0     838.022 -436.609 0     
103.398 16.8628 0     0.213094 1.54502 0     1     0     -144.031 -741.259 0     
102.03 20.8365 0     -5.31911 10.5357 0     1     0     197.365 -146.189 0     
103.381 20.682 0     3.89515 2.08144 0     1     0     -910.38 212.633 0     
106.378 21.7554 0     -0.0777077 3.01475 0     1     0     -86.3421 -437.898 0     
105.565 18.5274 0     3.27058 -2.2013 0     1     0     187.781 65.9329 0     
105.759 13.9155 0     2.52156 -1.08006 0     1     0     17.2541 716.862 0     
102.413 24.5085 0     -4.82122 -3.98661 0     1     0     -150.307 -768.193 0     
102.564 22.8141 0     8.14125 -4.71051 0     1     0     -578.102 -595.376 0     
100.491 21.9898 0     -10.9636 4.43397 0     1     0     20.208 453.78 0     
100.9 25.7358 0     8.63146 -5.87313 0     1     0     608.07 -530.425 0     
95.7368 30.0075 0     -13.6999 -3.61762 0     1     0     -801.001 -727.056 0     
94.855 25.0506 0     10.0445 -15.4824 0     1     0     299.914 -3022.08 0     
96.4269 30.6287 0     2.91732 -4.06449 0     1     0     612.549 743.457 0     
97.022 33.7648 0     7.34609 -2.8515 0     1     0     11.5379 -27.284 0     
101.183 37.0554 0     4.77606 10.1629 0     1     0     -87.1722 18.7473 0     
91.2752 31.9457 0     8.63491 6.65004 0     1     0     -83.2626 -76.3273 0     
89.5198 28.5984 0     -4.2397 1.09813 0     1     0     -2228.43 -311.457 0     
102.091 30.9581 0     -8.46492 -4.20322 0     1     0     -134.283 73.0224 0     
104.395 30.4377 0     -3.20971 8.05051 0     1     0     2141.99 -418.003 0     
108.525 38.6044 0     12.0068 -4.59628 0     1     0     2.47779 -20.8247 0     
98.6822 37 0     -10.3986 4.37958 0     1     0     -65.7224 -161.821 0     
100.42 43.2929 0     -4.46659 -4.72946 0     1     0     -0.965393 -11.4673 0     
105.7 54.8571 0     -1.40957 -0.911941 0     1     0     0.803311 -12.9484 0     
95.6096 44.5158 0     -0.124659 -1.41449 0     1     0     1.62054 1.71694 0     
99.5114 46.5966 0     -5.31812 1.22712 0     1     0     -114.018 234.201 0     
90.8984 46.7 0     -29.046 -10.5215 0     1     0     -1.84595 -13.5055 0     
119.01 52.1982 0     5.64621 -1.01987 0     1     0     -0.318299 -12.9299 0     
112.67 43.2162 0     2.31793 -2.80394 0     1     0     455.144 -347.658 0     
77.5477 52.8609 0     -7.80287 3.23815 0     1     0     393.786 518.168 0     
102.333 42.7802 0     -8.18487 -0.869927 0     1     0     9.97139 130.536 0     
91.6834 34.1195 0     -9.81743 2.40149 0     1     0     -62.5609 -111.272 0     
89.0522 51.3882 0     -11.2087 17.1665 0     1     0     0.220189 -12.6853 0     
78.2731 42.9728 0     -8.12326 6.54946 0     1     0     -14.3038 -3.10356 0     
103.904 1.01158 0     1.15411 -5.02981 0     1     0     226.488 49.6382 0     
102.262 1.83469 0     -5.81576 7.73905 0     1     0     449.544 519.434 0     
102.936 2.77337 0     3.66076 9.20401 0     1     0     -283.909 -291.471 0     
102.288 3.55023 0     6.92488 0.0639592 0     1     0     25.2247 554.871 0     
103.926 4.50381 0     -2.07587 -7.08301 0     1     0     -181 275.402 0     
102.542 5.82344 0     9.50702 1.40331 0     1     0     735.051 172.618 0     
99.7708 4.95591 0     -7.3059 0.739306 0     1     0     -61.854 -112.883 0     
103.136 6.62424 0     6.15064 -7.50369 0     1     0     454.034 -296.716 0     
101.978 6.62467 0     6.39974 -5.40311 0     1     0     141.442 459.28 0     
100.093 5.93886 0     -4.95108 8.93849 0     1     0     -216.093 259.444 0     
101.548 8.06212 0     2.5603 0.390751 0     1     0     -149.389 -123.316 0     
102.467 8.34701 0     9.24596 -3.82972 0     1     0     201.87 1228.91 0     
100.226 10.7935 0     3.91568 -2.94465 0     1     0     113.932 -625.975 0     
101.618 11.9832 0     11.2079 10.4729 0     1     0     989.194 1781.91 0     
102.683 9.93228 0     4.72928 5.2168 0     1     0     -137.216 601.368 0     
101.64 15.3311 0     -5.98545 2.08494 0     1     0     262.062 -435.041 0     
107.454 10.3586 0     -2.67895 3.28842 0     1     0     161.43 -230.088 0     
104.937 20.619 0     0.241613 -11.7887 0     1     0     215.138 -93.3232 0     
104.112 21.29 0     -8.39028 1.74668 0     1     0     387.71 510.716 0     
103.697 18.7819 0     6.0678 -0.762184 0     1     0     -1837.18 320.881 0     
103.545 22.3739 0     -12.0183 -10.7701 0     1     0     -13.7604 -47.0715 0     
106.872 14.2644 0     8.47481 7.15095 0     1     0     -132.515 -2.77494 0     
105.864 22.6525 0     -3.731 -4.74694 0     1     0     -275.755 190.549 0     
108.418 22.2653 0     0.370156 0.594902 0     1     0     354.707 209.38 0     
101.037 22.8539 0     1.63526 -0.609014 0     1     0     -409.656 -654.334 0     
103.139 28.5113 0     -16.5684 3.94043 0     1     0     -90.3332 118.837 0     
95.8252 27.6851 0     14.3827 11.0896 0     1     0     -1932.8 325.913 0     
107.448 23.3867 0     0.6589 4.93835 0     1     0     449.175 -287.342 0     
90.9625 29.5014 0     6.42462 -2.00491 0     1     0     392.181 559.329 0     
99.0469 33.9861 0     1.43367 -4.93413 0     1     0     39.9401 445.129 0     
104.751 26.1756 0     0.18614 2.49178 0     1     0     -241.154 23.0881 0     
94.7414 29.355 0     -1.66977 2.91655 0     1     0     144.853 190.876 0     
98.2954 28.5374 0     1.95411 8.08401 0     1     0     -285.962 -252.516 0     
91.9488 25.2414 0     -3.52841 -11.8857 0     1     0     -386.715 -32.5611 0     
109.604 31.2507 0     -3.9052 -2.79503 0     1     0     -471.101 -717.271 0     
99.5947 35.8666 0     -0.0488587 3.21045 0     1     0     145.514 29.4049 0     
101.799 40.6524 0     2.60376 12.8446 0     1     0     6.13961 -37.728 0     
101.946 33.6344 0     -3.00068 1.63817 0     1     0     -22.7943 -210.271 0     
98.8142 31.3012 0     8.12168 -4.13181 0     1     0     26.5614 -158.643 0     
112.712 48.5799 0     -14.9668 2.7642 0     1     0     -3.54531 -13.9484 0     
83.5875 32.1721 0     2.61149 2.10731 0     1     0     15.3601 138.264 0     
108.845 47.7349 0     -5.97736 -0.287027 0     1     0     7.57366 -21.2837 0     
132.219 97.0194 0     4.56681 12.8061 0     1     0     0 -12.44 0     
104.896 75.3199 0     -9.95953 4.46726 0     1     0     -0.225788 -12.2525 0     
118.161 44.8961 0     -20.4933 7.16471 0     1     0     76.2005 747.817 0     
85.3186 46.2919 0     -11.1977 5.38806 0     1     0     18.7874 16.9807 0     
117.719 49.0132 0     8.65668 -5.07227 0     1     0     -47.4375 -290.669 0     
114.675 56.9403 0     -13.5796 9.32605 0     1     0     0.723923 -12.5959 0     
138.076 54.1351 0     3.63696 -11.0033 0     1     0     -0.515066 -13.5777 0     
92.6819 55.4844 0     9.04076 18.96 0     1     0     1.82093 -11.5531 0     
104.963 0.960704 0     7.17703 -1.05601 0     1     0     -314.925 354.07 0     
103.517 1.95824 0     5.98338 1.40438 0     1     0     35.8543 -216.63 0     
104.004 2.86561 0     -9.40496 -7.61083 0     1     0     278.03 7.98711 0     
103.342 3.66598 0     -2.22528 -3.98557 0     1     0     92.4021 253.77 0     
104.985 4.64987 0     -9.05798 -1.36334 0     1     0     244.98 501.765 0     
104.514 5.44555 0     -1.81316 -8.67989 0     1     0     -687.398 229.646 0     
103.471 5.57565 0     -8.46196 -6.63171 0     1     0     301.345 -247.347 0     
104.531 8.26126 0     2.53224 2.79662 0     1     0     454.599 357.156 0     
104.186 6.40251 0     -5.21484 3.02954 0     1     0     -45.7272 -138.292 0     
104.188 7.39073 0     1.39531 -0.475788 0     1     0     -2191.08 142.04 0     
102.687 7.46857 0     -8.56703 4.21239 0     1     0     -5.16175 -559.678 0     
101.942 9.26622 0     -2.21908 -7.06385 0     1     0     -289.836 -199.98 0     
103.549 8.23237 0     6.71288 9.1604 0     1     0     -254.836 -467.076 0     
103.226 9.1397 0     7.32378 -0.602446 0     1     0     -1209.67 -27.206 0     
103.095 10.8867 0     0.511437 -6.69792 0     1     0     459.513 210.772 0     
107.082 11.2812 0     6.76618 1.55097 0     1     0     -188.604 233.312 0     
102.815 11.8464 0     8.03373 -0.537617 0     1     0     -480.041 496.186 0     
104.777 11.9763 0     -2.74227 -3.68191 0     1     0     1069.23 -449.629 0     
106.866 12.3038 0     5.61584 3.98553 0     1     0     -273.365 40.6645 0     
106.473 15.8346 0     0.876784 5.5683 0     1     0     -61.9258 0.692278 0     
106.207 17.7205 0     1.48413 3.08442 0     1     0     -731.806 102.395 0     
108.778 18.9154 0     4.77092 -2.47328 0     1     0     11.9722 -10.8215 0     
107.624 16.3141 0     0.914181 -3.6885 0     1     0     -392.813 -217.298 0     
103.141 17.8128 0     1.35753 1.32547 0     1     0     -964.071 633.921 0     
102.284 17.1794 0     -13.4942 6.90119 0     1     0     -51.4418 -41.2258 0     
104.195 31.4675 0     8.82315 0.14771 0     1     0     506.263 -762.093 0     
101.269 20.1506 0     -5.95089 0.148767 0     1     0     -767.607 545.228 0     
91.6761 30.274 0     -6.01321 -5.58512 0     1     0     -126.39 -147.347 0     
104.61 22.5056 0     -5.5723 2.56827 0     1     0     91.4745 28.1777 0     
106.903 22.5699 0     2.38276 -3.42536 0     1     0     14.9784 262.699 0     
101.759 21.9785 0     7.59113 5.82545 0     1     0     53.8131 164.596 0     
89.71 30.187 0     -5.29548 2.3039 0     1     0     2423.23 -105.982 0     
96.757 25.5227 0     8.7919 1.95191 0     1     0     -376.248 827.235 0     
109.194 32.5273 0     8.1142 -13.2183 0     1     0     1.67841 -2.78187 0     
109.728 23.7724 0     4.83813 7.5144 0     1     0     -921.505 393.569 0     
102.701 31.7253 0     1.41097 1.4727 0     1     0     278.815 259.432 0     
100.153 39.0461 0     -6.28091 -2.29491 0     1     0     339.09 60.7896 0     
109.175 25.6315 0     -9.50559 -4.47825 0     1     0     -77.3692 -19.9825 0     
101.126 30.5134 0     -2.44969 -6.174 0     1     0     -320.419 -28.6054 0     
99.4016 26.25 0     -1.20032 -7.78606 0     1     0     -992.223 -498.167 0     
111.013 47.2582 0     -22.8177 1.66475 0     1     0     -197.004 50.1819 0     
97.7 41.0897 0     4.17981 -4.96465 0     1     0     -51.7554 66.8777 0     
119.36 54.2684 0     -3.88846 -8.17762 0     1     0     1253.15 -802.748 0     
126.394 47.3067 0     8.094 -3.04083 0     1     0     -209.069 -189.626 0     
103.239 76.6938 0     22.0923 -27.0562 0     1     0     0.225788 -12.6275 0     
109.046 46.2331 0     -1.82188 6.47619 0     1     0     -533.766 249.998 0     
96.3439 52.5743 0     -2.66765 5.443 0     1     0     -14.0593 -85.8901 0     
107.899 48.5296 0     7.94221 8.31679 0     1     0     -6.97155 -0.89175 0     
82.8461 51.0655 0     0.744863 19.4813 0     1     0     497.393 536.961 0     
67.8931 47.9933 0     5.1027 6.696 0     1     0     -0.889962 -13.6946 0     
105.911 1.1494 0     -11.5487 10.1183 0     1     0     -990.349 216.886 0     
104.757 2.00622 0     -5.91258 10.2762 0     1     0     -950.69 -81.1264 0     
105.302 3.09244 0     -9.01088 -10.6205 0     1     0     -453.788 -1787.39 0     
104.651 3.7896 0     -0.308585 -0.451599 0     1     0     -1078.94 -694.996 0     
105.935 4.96492 0     -0.00589642 -7.55528 0     1     0     -494.842 41.185 0     
105.321 5.97423 0     -1.31897 0.403617 0     1     0     -40.5573 261.026 0     
105.011 7.08576 0     0.535561 6.12356 0     1     0     1485.9 -863.744 0     
106.591 7.72794 0     0.429801 3.89871 0     1     0     -153.348 700.548 0     
105.543 7.92966 0     -9.74929 2.91353 0     1     0     155.44 -92.9091 0     
103.846 10.3468 0     2.31927 0.112248 0     1     0     347.112 -681.034 0     
104.759 9.91195 0     3.71816 8.88623 0     1     0     448.911 235.982 0     
103.781 11.7531 0     -3.20399 -3.24905 0     1     0     72.8367 -360.406 0     
101.235 11.1789 0     -4.06939 -6.15183 0     1     0     -792.28 -2125.38 0     
108.075 11.1384 0     -0.708698 -1.94416 0     1     0     -342.381 -589.435 0     
104.596 11.0137 0     -10.0212 1.96795 0     1     0     -364.363 -37.69 0     
104.176 12.6705 0     0.173296 7.63615 0     1     0     -585.871 979.574 0     
102.84 14.0929 0     15.665 1.71398 0     1     0     -430.369 80.8587 0     
107.371 15.251 0     4.35376 -8.79596 0     1     0     -383.377 469.058 0     
105.256 15.8099 0     5.37432 7.79858 0     1     0     991.339 1233.37 0     
107.776 18.2529 0     -1.31771 2.58478 0     1     0     853.298 -246.14 0     
108.437 21.1278 0     -7.21429 -6.53733 0     1     0     -7.35358 212.432 0     
105.877 24.5342 0     -2.40247 1.10156 0     1     0     -416.641 385.822 0     
109.523 22.5881 0     6.59176 -5.3743 0     1     0     -120.07 157.735 0     
104.078 20.036 0     7.22206 0.0367024 0     1     0     529.65 -500.44 0     
107.554 21.8023 0     4.51437 -0.155491 0     1     0     -226.284 -395.381 0     
104.151 27.0298 0     -6.80815 8.93394 0     1     0     -101.259 136.069 0     
102.264 29.0562 0     -4.62794 12.2331 0     1     0     -8.15059 -451.651 0     
106.87 24.9594 0     2.22867 -4.66131 0     1     0     -2033.35 1581.94 0     
103.047 27.4761 0     -7.85737 -3.2344 0     1     0     582.423 222.026 0     
102.12 26.0284 0     -3.5836 6.56254 0     1     0     -586.742 -592.639 0     
99.6826 25.3234 0     5.14982 1.63902 0     1     0     -210.984 -73.5865 0     
103.096 26.3449 0     -8.90887 10.4973 0     1     0     332.423 336.359 0     
103.774 25.5551 0     -5.69781 1.17412 0     1     0     807.668 -13.987 0     
111.926 30.8954 0     0.658651 10.0515 0     1     0     -279.29 -222.428 0     
106.806 37.0368 0     -8.67347 -5.47475 0     1     0     264.641 239.284 0     
97.4487 30.4598 0     -5.61121 -5.02907 0     1     0     -1213.3 -1054.28 0     
109.245 29.628 0     -5.99732 -0.370164 0     1     0     396.971 -829.61 0     
109.107 40.9553 0     -8.01622 2.19802 0     1     0     77.9771 -6.31846 0     
100.949 35.8786 0     0.945381 -2.85686 0     1     0     -9.26054 -4.6167 0     
101.043 31.6127 0     2.62348 7.21502 0     1     0     -21.3069 -43.1652 0     
102.997 35.5581 0     7.22511 8.46651 0     1     0     -266.519 15.1495 0     
103.541 42.585 0     -8.52274 -3.77979 0     1     0     2.59739 721.092 0     
121.769 42.8022 0     -4.73551 -3.58927 0     1     0     -289.723 -120.35 0     
107.148 49.7493 0     2.16805 -6.15342 0     1     0     17.4886 -30.9834 0     
86.7847 45.1302 0     -16.6624 -11.2141 0     1     0     17.8741 62.1296 0     
87.3363 61.1948 0     10.1718 11.4452 0     1     0     890.825 62.5284 0     
112.851 100.301 0     7.09365 20.0283 0     1     0     0 -12.44 0     
97.9389 46.5854 0     -0.0220382 10.3229 0     1     0     -41.1506 68.9804 0     
122.251 45.6486 0     8.01904 -5.44691 0     1     0     -36.388 -371.457 0     
76.4354 84.0787 0     -10.3953 19.3587 0     1     0     0 -12.44 0     
106.803 0.968344 0     4.60575 -7.73486 0     1     0     1236.61 -85.6379 0     
105.677 2.17774 0     4.05254 10.0155 0     1     0     -14.9006 104.599 0     
106.35 3.17014 0     -5.41058 4.33003 0     1     0     -396.714 -876.624 0     
105.618 3.93207 0     -9.93976 2.18077 0     1     0     738.595 1110.81 0     
106.861 5.13743 0     -4.30204 7.51439 0     1     0     597.737 -51.7781 0     
106.889 6.78972 0     0.149899 -3.69454 0     1     0     1354.1 -608.357 0     
105.998 6.94932 0     2.26372 3.87976 0     1     0     -1348.1 119.014 0     
